specimen,sample,site,NRM,PTRM,NRM_x,NRM_y,NRM_z,PTRM_x,PTRM_y,PTRM_z,NRM_sigma,PTRM_sigma,B_lab,steptype,temp_step,baseline_temp,correction,s_tensor,aniso_type,NLT_beta
FG-04B14,FG-04B14,FG,3.0358853733e-06,1.4695050186972482e-05,1.2999999998846087e-06,7.099999998239711e-07,2.6500000000692187e-06,-8.799999996095092e-07,-7.399999998438018e-07,1.4649999999950798e-05,1.2978914233056004e-07,1.8354956533265e-07,5.828571429e-05,ZI,813.0,,1,,,
FG-04B14,FG-04B14,FG,1.0551099469e-06,1.6494155843869996e-05,4.420000000608201e-07,2.420000000487142e-07,9.269999999838069e-07,-6.820000007123737e-07,-4.82000000700264e-07,1.64730000000068e-05,4.510770277328961e-08,6.379192502948064e-08,5.828571429e-05,ZI,833.0,,1,,,
FG-04B14,FG-04B14,FG,3.457195395e-07,1.7438793020119608e-05,1.3299999999691554e-07,6.700000000483189e-08,3.119999999876043e-07,-1.1129999986343633e-06,-4.269999994683816e-07,1.7398000000059382e-05,1.4780084555645429e-08,2.0902196031614886e-08,5.828571429e-05,ZI,853.0,,1,,,
FG-04B14,FG-04B14,FG,1.61687661867e-05,1.7441903557381354e-06,6.909999999214654e-06,3.470000000312839e-06,1.4200000000311818e-05,-4.999999816891057e-08,-1.099999995996621e-07,1.7399999992302032e-06,6.912416108892992e-07,5.940436752728443e-07,5.828571429e-05,P,473.0,553.0,1,,,
FG-04B14,FG-04B14,FG,1.23823463042e-05,5.0140402874618285e-06,5.29999999905141e-06,2.660000000083298e-06,1.0870000000310364e-05,-4.7000000038755595e-07,-1.4000000074622624e-07,4.99000000037245e-06,5.293658716485698e-07,6.88771717237109e-07,5.828571429e-05,P,553.0,623.0,1,,,
FG-04B14,FG-04B14,FG,1.17111954983e-05,6.535548943330067e-06,5.060000000510016e-06,2.3800000006164444e-06,1.0289999999577578e-05,-6.999999858146038e-08,-2.5999999897820213e-07,6.529999999340941e-06,5.00673059911235e-07,6.975991722714802e-07,5.828571429e-05,P,623.0,683.0,1,,,
FG-04B14,FG-04B14,FG,1.0340763995e-05,7.722648509234196e-06,4.369999999831387e-06,2.3599999994479656e-06,9.070000000240774e-06,-1.9999999953819056e-07,2.9999999982458064e-08,7.719999999829205e-06,4.420848368510389e-07,6.583490673654304e-07,5.828571429e-05,P,683.0,743.0,1,,,
FG-04B14,FG-04B14,FG,8.2222746245e-06,1.0080223211698916e-05,3.470000000067461e-06,1.9300000000276105e-06,7.200000000008463e-06,-5.199999995819561e-07,-3.6999999974434757e-07,1.0059999999915385e-05,3.515158974398893e-07,6.146698765661597e-07,5.828571429e-05,P,743.0,793.0,1,,,
FG-04B14,FG-04B14,FG,4.805548876e-06,1.3554492871435221e-05,2.07000000001129e-06,9.999999998059324e-07,4.219999999996002e-06,-5.120000005523763e-07,-2.219999999094913e-07,1.3543000000046621e-05,2.054451964916112e-07,6.18624364133363e-07,5.828571429e-05,P,793.0,833.0,1,,,
FG-04B14,FG-04B14,FG,1.31683332279e-05,4.4421278677921865e-06,5.650000000691534e-06,2.7600000000587026e-06,1.1569999999692172e-05,-3.4999999869354044e-07,-4.999999996356262e-07,4.399999999442597e-06,5.629681181652659e-07,7.966950684018843e-07,5.828571429e-05,T,513.0,513.0,1,,,
FG-04B14,FG-04B14,FG,1.19068929615e-05,6.073993743273684e-06,5.069999999024646e-06,2.659999999754007e-06,1.0440000000374378e-05,-1.3999999862974846e-07,-1.699999996823962e-07,6.069999999490899e-06,5.090394515175772e-07,7.187420131925189e-07,5.828571429e-05,T,593.0,593.0,1,,,
FG-04B14,FG-04B14,FG,1.11995267757e-05,6.767237249777372e-06,4.790000000035604e-06,2.419999999999424e-06,9.829999999963526e-06,-4.699999993882241e-07,-1.0999999962225777e-07,6.749999999661673e-06,4.787983721355761e-07,6.748387268281274e-07,5.828571429e-05,T,653.0,653.0,1,,,
FG-04B14,FG-04B14,FG,9.3439873716e-06,8.637105996654762e-06,3.979999999557993e-06,2.2100000001456478e-06,8.160000000214147e-06,-5.39999999866467e-07,-5.999999964522342e-08,8.619999999862903e-06,3.994709805493394e-07,5.667928731861549e-07,5.828571429e-05,T,713.0,713.0,1,,,
FG-04B14,FG-04B14,FG,6.0726682768e-06,1.1811121877399438e-05,2.5199999997476935e-06,1.3799999996673851e-06,5.3500000002096e-06,-4.900000008037062e-07,-1.5000000082353368e-07,1.1800000000074107e-05,2.5961665556797263e-07,3.759166947007944e-07,5.828571429e-05,T,773.0,773.0,1,,,
FG-04B14,FG-04B14,FG,2.5539185578e-06,1.4695050186972482e-05,1.0999999999146583e-06,4.999999999515591e-07,2.250000000024761e-06,-8.799999996095092e-07,-7.399999998438018e-07,1.4649999999950798e-05,1.0918426041845407e-07,1.8354956533265e-07,5.828571429e-05,T,813.0,813.0,1,,,
FG-04B14,FG-04B14,FG,2.920496533e-07,1.7438793020119608e-05,1.1399999999667753e-07,5.099999999574096e-08,2.6399999998833734e-07,-1.1129999986343633e-06,-4.269999994683816e-07,1.7398000000059382e-05,1.2485607774624876e-08,2.0902196031614886e-08,5.828571429e-05,T,853.0,853.0,1,,,
FG-05A13,FG-05A13,FG,2.38447059114e-05,0.0,7.800000000718836e-06,5.700000000565331e-06,2.1799999999621456e-05,0.0,0.0,0.0,1.0194007838975222e-06,0.0,5.771428571e-05,ZI,273.0,,1,,,
FG-05A13,FG-05A13,FG,2.31503779667e-05,6.000000005218648e-07,7.499999999821962e-06,5.500000000383788e-06,2.1199999999988626e-05,-2.962684812820737e-23,-2.172633601718943e-23,6.000000005218648e-07,9.897171109791348e-07,1.39967136125941e-06,5.771428571e-05,ZI,363.0,,1,,,
FG-05A13,FG-05A13,FG,2.24564022052e-05,1.0999999995176787e-06,7.1999999997489315e-06,5.299999999816064e-06,2.0600000000176612e-05,5.424394550361185e-23,3.9929534367117213e-23,1.0999999995176787e-06,9.600484944775255e-07,1.357713601425988e-06,5.771428571e-05,ZI,393.0,,1,,,
FG-05A13,FG-05A13,FG,2.14704005552e-05,1.8133118868797788e-06,6.950000000559833e-06,5.340000001344553e-06,1.9599999999453852e-05,-1.4999999903802759e-07,1.5999999914042695e-07,1.799999999906433e-06,9.17895286185965e-07,1.2980999625625251e-06,5.771428571e-05,ZI,423.0,,1,,,
FG-05A13,FG-05A13,FG,2.04223088802e-05,2.6867638535554845e-06,6.530000000579335e-06,5.229999999920927e-06,1.8629999999773398e-05,-1.3000000207800306e-07,2.6999999971134124e-07,2.6700000008217065e-06,8.730876261937879e-07,1.234732362103386e-06,5.771428571e-05,ZI,453.0,,1,,,
FG-05A13,FG-05A13,FG,1.88669578894e-05,4.031141277066952e-06,5.959999999460447e-06,4.8899999995265736e-06,1.7220000000332594e-05,-5.599999989320269e-07,3.100000003757119e-07,3.979999999577408e-06,8.065937878907003e-07,1.140695874160916e-06,5.771428571e-05,ZI,483.0,,1,,,
FG-05A13,FG-05A13,FG,1.71672595367e-05,5.932520542533224e-06,5.219999999409929e-06,4.57999999918854e-06,1.5700000000446192e-05,-6.199999984710655e-07,2.0000001750324745e-08,5.899999999102082e-06,7.339288601046408e-07,1.037932147777009e-06,5.771428571e-05,ZI,513.0,,1,,,
FG-05A13,FG-05A13,FG,1.62771742019e-05,6.7979702849724135e-06,5.0199999995788275e-06,4.139999999666091e-06,1.492000000020081e-05,-4.199999992101156e-07,2.6000000069530256e-07,6.779999999680668e-06,6.958762336053973e-07,9.841176072978609e-07,5.771428571e-05,ZI,543.0,,1,,,
FG-05A13,FG-05A13,FG,1.58475581715e-05,7.352081338810904e-06,4.850000001224546e-06,3.990000000362049e-06,1.4549999999460797e-05,-1.5000000201184062e-07,-9.000000102299271e-08,7.3500000007961796e-06,6.775094347112528e-07,9.581430312043828e-07,5.771428571e-05,ZI,573.0,,1,,,
FG-05A13,FG-05A13,FG,1.54254238191e-05,7.773010999857131e-06,4.8200000004170574e-06,3.8799999998749e-06,1.412999999985166e-05,-1.200000010227762e-07,-1.799999997619595e-07,7.770000000240681e-06,6.594624899787158e-07,9.326207972042312e-07,5.771428571e-05,ZI,603.0,,1,,,
FG-05A13,FG-05A13,FG,1.46230229433e-05,8.333954642766843e-06,4.779999999808529e-06,3.379999999302094e-06,1.340000000025472e-05,-6.799999984396674e-07,3.2000000146855624e-07,8.299999999329951e-06,6.251585197460819e-07,8.841076572579974e-07,5.771428571e-05,ZI,633.0,,1,,,
FG-05A13,FG-05A13,FG,1.32431831521e-05,9.351037376105531e-06,4.050000000073407e-06,3.370000000180718e-06,1.2149999999928093e-05,-5.0000001491277456e-08,1.299999991074978e-07,9.35000000050297e-06,5.661680767509437e-07,8.006825727238761e-07,5.771428571e-05,ZI,673.0,,1,,,
FG-05A13,FG-05A13,FG,1.07086693851e-05,1.1912917358964215e-05,3.3999999998436335e-06,2.6599999994576375e-06,9.800000000169728e-06,-5.000000011127336e-07,2.3999999927327123e-07,1.1900000000031387e-05,4.5781340337065193e-07,6.474459240829604e-07,5.771428571e-05,ZI,723.0,,1,,,
FG-05A13,FG-05A13,FG,6.2152312909e-06,1.64220918277792e-05,1.9299999997191126e-06,1.5899999997113733e-06,5.690000000121663e-06,-6.300000004194525e-07,9.999999211586691e-09,1.6409999999984754e-05,2.6571146121868323e-07,3.757727521334345e-07,5.771428571e-05,ZI,773.0,,1,,,
FG-05A13,FG-05A13,FG,3.9996249820000004e-07,2.3939226595751795e-05,1.1999999996383515e-07,9.699999998080489e-08,3.689999999712581e-07,-6.200000000020536e-07,-9.699999998079854e-08,2.393100000005748e-05,1.7099061137917497e-08,2.4181724165089652e-08,5.771428571e-05,ZI,823.0,,1,,,
FG-05A13,FG-05A13,FG,2.31503779667e-05,5.040833269171605e-07,7.499999999821962e-06,5.500000000383788e-06,2.1199999999988626e-05,-4.9999999953493296e-08,-4.0000001531306516e-08,5.000000003580191e-07,9.897171109791348e-07,9.363589774617128e-07,5.771428571e-05,P,363.0,423.0,1,,,
FG-05A13,FG-05A13,FG,2.14704005552e-05,1.7505998969071554e-06,6.950000000559833e-06,5.340000001344553e-06,1.9599999999453852e-05,1.9000000100201973e-07,3.000000012340326e-08,1.739999999615854e-06,9.17895286185965e-07,8.777224194120604e-07,5.771428571e-05,P,423.0,483.0,1,,,
FG-05A13,FG-05A13,FG,1.88669578894e-05,4.23761725504892e-06,5.959999999460447e-06,4.8899999995265736e-06,1.7220000000332594e-05,-2.20000000155377e-07,-4.299999998898423e-07,4.2100000000373765e-06,8.065937878907003e-07,8.579790788054173e-07,5.771428571e-05,P,483.0,543.0,1,,,
FG-05A13,FG-05A13,FG,1.62771742019e-05,6.386368294902901e-06,5.0199999995788275e-06,4.139999999666091e-06,1.492000000020081e-05,-4.2000000016879567e-07,-1.7999999938739356e-07,6.369999999860262e-06,6.958762336053973e-07,9.102189068157664e-07,5.771428571e-05,P,543.0,603.0,1,,,
FG-05A13,FG-05A13,FG,1.54254238191e-05,7.95147156174647e-06,4.8200000004170574e-06,3.8799999998749e-06,1.412999999985166e-05,1.5000000082280036e-07,3.000000024077372e-08,7.949999999811418e-06,6.594624899787158e-07,8.898201360694525e-07,5.771428571e-05,P,603.0,673.0,1,,,
FG-05A13,FG-05A13,FG,1.32431831521e-05,1.0479060072370646e-05,4.050000000073407e-06,3.370000000180718e-06,1.2149999999928093e-05,-3.7000000019183777e-07,2.299999994159425e-07,1.0470000000022893e-05,5.661680767509437e-07,6.984260757793308e-07,5.771428571e-05,P,673.0,773.0,1,,,
FG-05A13,FG-05A13,FG,2.24368001284e-05,1.0999999995176787e-06,7.399999998911261e-06,5.699999999696058e-06,2.040000000052325e-05,5.424394550361185e-23,3.9929534367117213e-23,1.0999999995176787e-06,9.592104731351704e-07,1.357713601425988e-06,5.771428571e-05,T,393.0,393.0,1,,,
FG-05A13,FG-05A13,FG,2.03453925988e-05,2.6867638535554845e-06,6.529999999535012e-06,5.2500000001406826e-06,1.8540000000105214e-05,-1.3000000207800306e-07,2.6999999971134124e-07,2.6700000008217065e-06,8.697993274055794e-07,1.234732362103386e-06,5.771428571e-05,T,453.0,453.0,1,,,
FG-05A13,FG-05A13,FG,1.71914251882e-05,5.932520542533224e-06,5.129999999625458e-06,4.3899999999175645e-06,1.581000000019114e-05,-6.199999984710655e-07,2.0000001750324745e-08,5.899999999102082e-06,7.349619818455432e-07,1.037932147777009e-06,5.771428571e-05,T,513.0,513.0,1,,,
FG-05A13,FG-05A13,FG,1.58438126725e-05,7.352081338810904e-06,4.899999998941352e-06,3.799999999368453e-06,1.4580000000563996e-05,-1.5000000201184062e-07,-9.000000102299271e-08,7.3500000007961796e-06,6.773493084077088e-07,9.581430312043828e-07,5.771428571e-05,T,573.0,573.0,1,,,
FG-05A13,FG-05A13,FG,1.46729342669e-05,8.333954642766843e-06,4.5500000005984665e-06,3.700000000499243e-06,1.3449999999688766e-05,-6.799999984396674e-07,3.2000000146855624e-07,8.299999999329951e-06,6.272923117329596e-07,8.841076572579974e-07,5.771428571e-05,T,633.0,633.0,1,,,
FG-05A13,FG-05A13,FG,1.0568571332e-05,1.1912917358964215e-05,3.250000000384868e-06,2.6900000003760933e-06,9.689999999744439e-06,-5.000000011127336e-07,2.3999999927327123e-07,1.1900000000031387e-05,4.518239788970048e-07,6.474459240829604e-07,5.771428571e-05,T,723.0,723.0,1,,,
FG-05A13,FG-05A13,FG,3.764797471e-07,2.3939226595751795e-05,1.0199999999140492e-07,8.199999999804863e-08,3.529999999696224e-07,-6.200000000020536e-07,-9.699999998079854e-08,2.393100000005748e-05,1.6095134523416217e-08,2.4181724165089652e-08,5.771428571e-05,T,823.0,823.0,1,,,
FG-06A11,FG-06A11,FG,7.30754404708e-05,0.0,4.949999999766859e-05,2.4400000003438754e-05,4.790000000067258e-05,0.0,0.0,0.0,3.124096458827598e-06,0.0,5.773584906e-05,ZI,273.0,,1,,,
FG-06A11,FG-06A11,FG,7.18071027128e-05,7.348469227103008e-07,5.0100000003871806e-05,2.3999999999549545e-05,4.549999999604698e-05,2.999999959567395e-07,5.999999995239482e-07,3.000000046900287e-07,3.0698729129572387e-06,4.341455908265927e-06,5.773584906e-05,ZI,363.0,,1,,,
FG-06A11,FG-06A11,FG,6.82250687065e-05,3.9102429614798295e-06,4.7900000002924336e-05,2.279999999991842e-05,4.289999999685563e-05,-2.000000023981007e-07,-1.9999999898015665e-07,3.900000002211698e-06,2.9167350094101022e-06,4.124886208156184e-06,5.773584906e-05,ZI,393.0,,1,,,
FG-06A11,FG-06A11,FG,5.99407207164e-05,1.0261091560704184e-05,4.180000000143521e-05,2.0600000003333474e-05,3.769999999660664e-05,-4.999999979916573e-07,9.999999941781754e-07,1.0200000001510128e-05,2.562565372486618e-06,3.6240147042382373e-06,5.773584906e-05,ZI,423.0,,1,,,
FG-06A11,FG-06A11,FG,5.06047428607e-05,1.905098422376529e-05,3.479999999896777e-05,1.83999999997209e-05,3.1800000001252864e-05,-1.2999999975002313e-06,-4.999999985687084e-07,1.899999999742328e-05,2.163436812045853e-06,3.0595616809324577e-06,5.773584906e-05,ZI,453.0,,1,,,
FG-06A11,FG-06A11,FG,4.22671267061e-05,2.5672163913192753e-05,2.909999999817931e-05,1.4700000001021696e-05,2.6900000001216322e-05,-1.700000000063423e-06,8.999999989631069e-07,2.5599999999755606e-05,1.8069898726112845e-06,2.55546958491771e-06,5.773584906e-05,ZI,483.0,,1,,,
FG-06A11,FG-06A11,FG,3.71663826596e-05,3.0244503631987802e-05,2.4700000000521973e-05,1.379999999913799e-05,2.4099999999954805e-05,-1.2999999997918893e-06,1.0000000035365836e-06,3.0199999998986612e-05,1.5889245922600275e-06,2.247078707962271e-06,5.773584906e-05,ZI,513.0,,1,,,
FG-06A11,FG-06A11,FG,3.55682442637e-05,3.249692293187907e-05,2.4099999999147532e-05,1.3000000000228358e-05,2.270000000082334e-05,-2.5000000006712315e-06,1.999999963352074e-07,3.240000000059564e-05,1.5206015213188044e-06,2.150455294414214e-06,5.773584906e-05,ZI,543.0,,1,,,
FG-06A11,FG-06A11,FG,3.4623113667e-05,3.330150146564809e-05,2.3199999998555922e-05,1.2600000000268421e-05,2.2400000001300066e-05,-2.999999972679499e-07,-9.999999980921951e-08,3.329999999802161e-05,1.4801956184428585e-06,2.0933127185671213e-06,5.773584906e-05,ZI,573.0,,1,,,
FG-06A11,FG-06A11,FG,3.36383709475e-05,3.421242464205893e-05,2.269999999929454e-05,1.1500000000177337e-05,2.2000000000671842e-05,-6.999999970162358e-07,5.999999995888534e-07,3.4199999998439065e-05,1.4380962315212633e-06,2.033775194615009e-06,5.773584906e-05,ZI,603.0,,1,,,
FG-06A11,FG-06A11,FG,3.22045027908e-05,3.5056668408318465e-05,2.149999999872145e-05,1.119999999923458e-05,2.1200000001763394e-05,-5.999999982404528e-07,1.8999999989490234e-06,3.499999999852713e-05,1.3767959861595939e-06,1.9470835562477377e-06,5.773584906e-05,ZI,633.0,,1,,,
FG-06A11,FG-06A11,FG,2.9249786324e-05,3.8519865005343295e-05,1.9700000000008624e-05,1.0499999998198433e-05,1.8900000000982818e-05,-3.0000000216785106e-07,1.199999998647274e-06,3.8500000000413204e-05,1.2504769494039003e-06,1.7684414612819303e-06,5.773584906e-05,ZI,673.0,,1,,,
FG-06A11,FG-06A11,FG,2.41054039584e-05,4.3721099026222955e-05,1.625000000062019e-05,8.359999998923677e-06,1.5719999999856433e-05,-9.50000001771594e-07,1.6399999998437296e-06,4.3680000000663235e-05,1.0305460584276347e-06,1.457412212478497e-06,5.773584906e-05,ZI,723.0,,1,,,
FG-06A11,FG-06A11,FG,1.49514514346e-05,5.404337054615162e-05,1.0129999999946621e-05,5.590000000529416e-06,9.469999999808075e-06,-1.1299999987817125e-06,4.100000011594273e-07,5.4029999999911634e-05,6.391993832706529e-07,9.039644368818753e-07,5.773584906e-05,ZI,773.0,,1,,,
FG-06A11,FG-06A11,FG,6.297848839e-07,7.328755439349427e-05,3.979999999869534e-07,1.9599999999886234e-07,4.4699999999974e-07,-7.97999999247834e-07,2.1039999964846664e-06,7.325299999996842e-05,2.6924349862815142e-08,3.8076780734071356e-08,5.773584906e-05,ZI,823.0,,1,,,
FG-06A11,FG-06A11,FG,7.18071027128e-05,1.0198039069110607e-06,5.0100000003871806e-05,2.3999999999549545e-05,4.549999999604698e-05,-2.2438783899854092e-15,1.999999947782291e-07,1.0000000053198859e-06,3.0698729129572387e-06,2.5925877626254883e-06,5.773584906e-05,P,363.0,423.0,1,,,
FG-06A11,FG-06A11,FG,5.99407207164e-05,1.1252110914077612e-05,4.180000000143521e-05,2.0600000003333474e-05,3.769999999660664e-05,-1.2000000011010166e-06,1.399999998534044e-06,1.1100000001088592e-05,2.562565372486618e-06,2.129710799085781e-06,5.773584906e-05,P,423.0,483.0,1,,,
FG-06A11,FG-06A11,FG,4.22671267061e-05,2.6114172398964653e-05,2.909999999817931e-05,1.4700000001021696e-05,2.6900000001216322e-05,-7.000000023582754e-07,-5.000000030707018e-07,2.610000000146504e-05,1.8069898726112845e-06,2.3746421554384478e-06,5.773584906e-05,P,483.0,543.0,1,,,
FG-06A11,FG-06A11,FG,3.55682442637e-05,3.133081550264599e-05,2.4099999999147532e-05,1.3000000000228358e-05,2.270000000082334e-05,-1.2000000022356443e-06,6.999999977497406e-07,3.1300000000936536e-05,1.5206015213188044e-06,2.5118119843096753e-06,5.773584906e-05,P,543.0,603.0,1,,,
FG-06A11,FG-06A11,FG,3.36383709475e-05,3.5306373359744526e-05,2.269999999929454e-05,1.1500000000177337e-05,2.2000000000671842e-05,-5.999999969548048e-07,3.0000000437355974e-07,3.5299999997432126e-05,1.4380962315212633e-06,2.4998172419022815e-06,5.773584906e-05,P,603.0,673.0,1,,,
FG-06A11,FG-06A11,FG,2.9249786324e-05,4.1040978301485306e-05,1.9700000000008624e-05,1.0499999998198433e-05,1.8900000000982818e-05,-6.2999999643824e-07,7.100000014391426e-07,4.1029999999335023e-05,1.2504769494039003e-06,2.2132770667130256e-06,5.773584906e-05,P,673.0,773.0,1,,,
FG-06A11,FG-06A11,FG,6.78558029943e-05,3.9102429614798295e-06,4.7400000001993875e-05,2.3299999997644192e-05,4.259999999908466e-05,-2.000000023981007e-07,-1.9999999898015665e-07,3.900000002211698e-06,2.900948286861212e-06,4.124886208156184e-06,5.773584906e-05,T,393.0,393.0,1,,,
FG-06A11,FG-06A11,FG,5.00624609863e-05,1.905098422376529e-05,3.459999999931545e-05,1.779999999610301e-05,3.1500000003030365e-05,-1.2999999975002313e-06,-4.999999985687084e-07,1.899999999742328e-05,2.1402533611821335e-06,3.0595616809324577e-06,5.773584906e-05,T,453.0,453.0,1,,,
FG-06A11,FG-06A11,FG,3.7113474642e-05,3.0244503631987802e-05,2.4599999999079026e-05,1.3299999997826398e-05,2.4400000002162025e-05,-1.2999999997918893e-06,1.0000000035365836e-06,3.0199999998986612e-05,1.586662686627125e-06,2.247078707962271e-06,5.773584906e-05,T,513.0,513.0,1,,,
FG-06A11,FG-06A11,FG,3.46808304399e-05,3.330150146564809e-05,2.3200000002049547e-05,1.2399999999383324e-05,2.259999999825861e-05,-2.999999972679499e-07,-9.999999980921951e-08,3.329999999802161e-05,1.4826631063522048e-06,2.0933127185671213e-06,5.773584906e-05,T,573.0,573.0,1,,,
FG-06A11,FG-06A11,FG,3.21082543904e-05,3.5056668408318465e-05,2.149999999930098e-05,1.1299999997368996e-05,2.100000000209903e-05,-5.999999982404528e-07,1.8999999989490234e-06,3.499999999852713e-05,1.3726812071733814e-06,1.9470835562477377e-06,5.773584906e-05,T,633.0,633.0,1,,,
FG-06A11,FG-06A11,FG,2.38063730962e-05,4.3721099026222955e-05,1.5879999999710457e-05,8.270000000346947e-06,1.5689999999965987e-05,-9.50000001771594e-07,1.6399999998437296e-06,4.3680000000663235e-05,1.0177619923767092e-06,1.457412212478497e-06,5.773584906e-05,T,723.0,723.0,1,,,
FG-06A11,FG-06A11,FG,5.714035352e-07,7.328755439349427e-05,3.380000000072146e-07,1.7300000001424095e-07,4.270000000342544e-07,-7.97999999247834e-07,2.1039999964846664e-06,7.325299999996842e-05,2.4428450234154956e-08,3.8076780734071356e-08,5.773584906e-05,T,823.0,823.0,1,,,
FG-07A12,FG-07A12,FG,2.52144799668e-05,0.0,1.3500000000966645e-05,5.4000000013837765e-06,2.0599999998910542e-05,0.0,0.0,0.0,1.0779608999679687e-06,0.0,5.884615385e-05,ZI,273.0,,1,,,
FG-07A12,FG-07A12,FG,2.18864021712e-05,3.093315372649251e-06,1.1770000000512688e-05,4.439999999345421e-06,1.7909999999811613e-05,3.000000084136678e-08,-1.3999999806923015e-07,3.0899999992165547e-06,9.356800462508936e-07,1.3232514114498987e-06,5.884615385e-05,ZI,473.0,,1,,,
FG-07A12,FG-07A12,FG,2.05043531963e-05,4.263390670056584e-06,1.1010000000306861e-05,4.1999999996643696e-06,1.6779999999841485e-05,8.9999998744876e-08,6.000000005662942e-07,4.220000000600936e-06,8.765951569831145e-07,1.239692759716093e-06,5.884615385e-05,ZI,513.0,,1,,,
FG-07A12,FG-07A12,FG,1.95923939323e-05,5.660909821095489e-06,1.0449999999405488e-05,4.129999999533557e-06,1.6050000000458066e-05,3.4999999920208357e-07,-2.99999998530392e-08,5.650000000278117e-06,8.376073836778566e-07,1.1845557219410693e-06,5.884615385e-05,ZI,553.0,,1,,,
FG-07A12,FG-07A12,FG,1.86114427168e-05,6.678607639764679e-06,9.910000000801498e-06,3.990000000291975e-06,1.523999999942625e-05,3.8999999928607846e-07,3.099999997433505e-07,6.660000000498432e-06,7.9567008984997e-07,1.1252474322404468e-06,5.884615385e-05,ZI,593.0,,1,,,
